Income,Needs,Wants,Savings,Total_Spending,Financial_Balance,Tipe
21798000.0,13430000.0,5824000.0,4628000.0,19254000.0,2544000.0,hemat
13278000.0,9261000.0,3026000.0,2274000.0,12287000.0,991000.0,hemat
86696000.0,37956000.0,43518000.0,12638000.0,81474000.0,5222000.0,boros
41045000.0,28398000.0,12135000.0,7894000.0,40533000.0,512000.0,normal
72623000.0,41300000.0,31244000.0,12164000.0,72544000.0,79000.0,normal
6826000.0,3386000.0,3400000.0,730000.0,6786000.0,40000.0,boros
53575000.0,24988000.0,31665000.0,2709000.0,56653000.0,-3078000.0,boros
41759000.0,27507000.0,8932000.0,9651000.0,36439000.0,5320000.0,hemat
82047000.0,62008000.0,25958000.0,10622000.0,87966000.0,-5919000.0,normal
74061000.0,45027000.0,24523000.0,10578000.0,69550000.0,4511000.0,normal
80648000.0,48828000.0,34461000.0,9321000.0,83289000.0,-2641000.0,normal
41279000.0,23465000.0,17264000.0,7630000.0,40729000.0,550000.0,normal
72103000.0,43557000.0,34036000.0,3739000.0,77593000.0,-5490000.0,boros
19615000.0,9738000.0,10069000.0,2650000.0,19807000.0,-192000.0,normal
66952000.0,34597000.0,31486000.0,4762000.0,66083000.0,869000.0,boros
90468000.0,43417000.0,48198000.0,5946000.0,91615000.0,-1147000.0,boros
53905000.0,28782000.0,17391000.0,16416000.0,46173000.0,7732000.0,hemat
3627000.0,2150000.0,1462000.0,548000.0,3612000.0,15000.0,normal
32396000.0,22350000.0,5831000.0,7424000.0,28181000.0,4215000.0,hemat
54960000.0,29008000.0,27063000.0,4051000.0,56071000.0,-1111000.0,boros
12307000.0,6887000.0,4609000.0,1868000.0,11496000.0,811000.0,normal
38497000.0,14508000.0,23002000.0,3816000.0,37510000.0,987000.0,boros
42918000.0,21934000.0,21647000.0,2524000.0,43581000.0,-663000.0,boros
78469000.0,33348000.0,51572000.0,3720000.0,84920000.0,-6451000.0,boros
53515000.0,33883000.0,13260000.0,10954000.0,47143000.0,6372000.0,hemat
50271000.0,32153000.0,12223000.0,11341000.0,44376000.0,5895000.0,hemat
34353000.0,22072000.0,11185000.0,4383000.0,33257000.0,1096000.0,normal
35515000.0,23074000.0,13064000.0,3538000.0,36138000.0,-623000.0,normal
52256000.0,30600000.0,14628000.0,11846000.0,45228000.0,7028000.0,hemat
15605000.0,8299000.0,8938000.0,810000.0,17237000.0,-1632000.0,boros
42685000.0,21107000.0,23104000.0,3782000.0,44211000.0,-1526000.0,boros
48352000.0,28246000.0,17664000.0,6260000.0,45910000.0,2442000.0,normal
61048000.0,36376000.0,22152000.0,10778000.0,58528000.0,2520000.0,hemat
54046000.0,32121000.0,11699000.0,16187000.0,43820000.0,10226000.0,hemat
30489000.0,14564000.0,17190000.0,2311000.0,31754000.0,-1265000.0,boros
50579000.0,32837000.0,11092000.0,10273000.0,43929000.0,6650000.0,hemat
3695000.0,2154000.0,1066000.0,693000.0,3220000.0,475000.0,hemat
62112000.0,28516000.0,34630000.0,6070000.0,63146000.0,-1034000.0,boros
22549000.0,12575000.0,8449000.0,3682000.0,21024000.0,1525000.0,normal
75175000.0,42337000.0,31653000.0,9581000.0,73990000.0,1185000.0,normal
64763000.0,44624000.0,13547000.0,14862000.0,58171000.0,6592000.0,hemat
16742000.0,8487000.0,8317000.0,877000.0,16804000.0,-62000.0,boros
27764000.0,19368000.0,7875000.0,6249000.0,27243000.0,521000.0,hemat
71163000.0,39688000.0,26518000.0,9112000.0,66206000.0,4957000.0,normal
66751000.0,37490000.0,19282000.0,14612000.0,56772000.0,9979000.0,hemat
49602000.0,28238000.0,19263000.0,6989000.0,47501000.0,2101000.0,normal
28687000.0,14606000.0,11342000.0,5105000.0,25948000.0,2739000.0,normal
48011000.0,33111000.0,8259000.0,11983000.0,41370000.0,6641000.0,hemat
87379000.0,58483000.0,21439000.0,19186000.0,79922000.0,7457000.0,hemat
39783000.0,25150000.0,10569000.0,5931000.0,35719000.0,4064000.0,hemat
49723000.0,24008000.0,23960000.0,5364000.0,47968000.0,1755000.0,boros
72078000.0,45929000.0,20192000.0,14715000.0,66121000.0,5957000.0,hemat
4485000.0,2284000.0,2221000.0,252000.0,4505000.0,-20000.0,boros
76667000.0,44037000.0,36929000.0,11210000.0,80966000.0,-4299000.0,normal
76860000.0,44408000.0,22367000.0,18461000.0,66775000.0,10085000.0,normal
51554000.0,28160000.0,17175000.0,10640000.0,45335000.0,6219000.0,normal
51492000.0,31791000.0,16356000.0,6134000.0,48147000.0,3345000.0,normal
89242000.0,55172000.0,19964000.0,16320000.0,75136000.0,14106000.0,hemat
65938000.0,26139000.0,39120000.0,5965000.0,65259000.0,679000.0,boros
69377000.0,42003000.0,20107000.0,15129000.0,62110000.0,7267000.0,hemat
22033000.0,13521000.0,7784000.0,3231000.0,21305000.0,728000.0,normal
2867000.0,1319000.0,1369000.0,272000.0,2688000.0,179000.0,boros
40791000.0,17005000.0,25140000.0,2714000.0,42145000.0,-1354000.0,boros
10161000.0,8444000.0,2653000.0,1573000.0,11097000.0,-936000.0,hemat
37844000.0,23123000.0,9813000.0,9594000.0,32936000.0,4908000.0,hemat
58861000.0,44083000.0,8536000.0,11671000.0,52619000.0,6242000.0,hemat
55684000.0,38151000.0,13613000.0,9786000.0,51764000.0,3920000.0,hemat
58684000.0,31907000.0,35095000.0,2439000.0,67002000.0,-8318000.0,boros
14827000.0,8819000.0,5266000.0,1657000.0,14085000.0,742000.0,normal
24806000.0,15548000.0,7030000.0,3163000.0,22578000.0,2228000.0,normal
62154000.0,40422000.0,20709000.0,9314000.0,61131000.0,1023000.0,normal
18090000.0,10565000.0,6514000.0,3089000.0,17079000.0,1011000.0,normal
20015000.0,11877000.0,8606000.0,2670000.0,20483000.0,-468000.0,normal
59971000.0,39206000.0,20926000.0,7915000.0,60132000.0,-161000.0,normal
67924000.0,40872000.0,24622000.0,8107000.0,65494000.0,2430000.0,normal
28096000.0,14972000.0,14303000.0,1318000.0,29275000.0,-1179000.0,boros
78645000.0,41686000.0,34450000.0,11366000.0,76136000.0,2509000.0,normal
69783000.0,49431000.0,24342000.0,10149000.0,73773000.0,-3990000.0,normal
56993000.0,35993000.0,17983000.0,6979000.0,53976000.0,3017000.0,normal
72416000.0,34966000.0,41990000.0,6229000.0,76956000.0,-4540000.0,boros
88730000.0,52592000.0,28468000.0,16390000.0,81060000.0,7670000.0,hemat
88428000.0,37527000.0,49151000.0,7211000.0,86678000.0,1750000.0,boros
13344000.0,7252000.0,5175000.0,2057000.0,12427000.0,917000.0,normal
35044000.0,24272000.0,8031000.0,7094000.0,32303000.0,2741000.0,hemat
66761000.0,39900000.0,24637000.0,8189000.0,64537000.0,2224000.0,normal
9827000.0,5398000.0,4755000.0,409000.0,10153000.0,-326000.0,boros
13311000.0,8772000.0,2815000.0,3891000.0,11587000.0,1724000.0,hemat
35759000.0,20927000.0,14648000.0,5937000.0,35575000.0,184000.0,normal
2447000.0,1505000.0,562000.0,539000.0,2067000.0,380000.0,hemat
43131000.0,25455000.0,9382000.0,10315000.0,34837000.0,8294000.0,hemat
35364000.0,22747000.0,13519000.0,4155000.0,36266000.0,-902000.0,normal
63735000.0,41208000.0,18160000.0,11546000.0,59368000.0,4367000.0,normal
10126000.0,4497000.0,5390000.0,916000.0,9887000.0,239000.0,boros
41191000.0,16347000.0,25266000.0,3729000.0,41613000.0,-422000.0,boros
91016000.0,56664000.0,24517000.0,15100000.0,81181000.0,9835000.0,normal
79069000.0,52515000.0,19440000.0,15800000.0,71955000.0,7114000.0,normal
61441000.0,36112000.0,25752000.0,10148000.0,61864000.0,-423000.0,normal
90134000.0,35908000.0,49125000.0,12504000.0,85033000.0,5101000.0,boros
9609000.0,4333000.0,5778000.0,885000.0,10111000.0,-502000.0,boros
23684000.0,16862000.0,7406000.0,2430000.0,24268000.0,-584000.0,normal
14423000.0,5999000.0,8901000.0,1039000.0,14900000.0,-477000.0,boros
65133000.0,45213000.0,14817000.0,16586000.0,60030000.0,5103000.0,hemat
75462000.0,38031000.0,43589000.0,4838000.0,81620000.0,-6158000.0,boros
57814000.0,38936000.0,17851000.0,8599000.0,56787000.0,1027000.0,normal
24594000.0,15218000.0,6335000.0,5705000.0,21553000.0,3041000.0,hemat
13181000.0,6700000.0,6546000.0,809000.0,13246000.0,-65000.0,boros
50714000.0,30885000.0,18009000.0,6538000.0,48894000.0,1820000.0,normal
14669000.0,5836000.0,9814000.0,880000.0,15650000.0,-981000.0,boros
17047000.0,10118000.0,5685000.0,2042000.0,15803000.0,1244000.0,normal
50419000.0,29579000.0,18450000.0,8722000.0,48029000.0,2390000.0,normal
10537000.0,5748000.0,3808000.0,1983000.0,9556000.0,981000.0,normal
83033000.0,54288000.0,26111000.0,11231000.0,80399000.0,2634000.0,normal
20278000.0,13781000.0,4120000.0,4249000.0,17901000.0,2377000.0,hemat
75023000.0,41133000.0,36145000.0,5214000.0,77278000.0,-2255000.0,boros
51418000.0,24773000.0,29986000.0,3683000.0,54759000.0,-3341000.0,boros
15330000.0,10594000.0,3231000.0,3316000.0,13825000.0,1505000.0,hemat
86088000.0,43733000.0,38850000.0,14267000.0,82583000.0,3505000.0,normal
48532000.0,28459000.0,9961000.0,14453000.0,38420000.0,10112000.0,hemat
24072000.0,15946000.0,6982000.0,2924000.0,22928000.0,1144000.0,normal
21682000.0,16400000.0,4498000.0,3214000.0,20898000.0,784000.0,hemat
13498000.0,8280000.0,4221000.0,2116000.0,12501000.0,997000.0,normal
52676000.0,33759000.0,11361000.0,11483000.0,45120000.0,7556000.0,hemat
55784000.0,33981000.0,14184000.0,14652000.0,48165000.0,7619000.0,hemat
51733000.0,37804000.0,11897000.0,8860000.0,49701000.0,2032000.0,normal
75178000.0,31254000.0,49460000.0,3681000.0,80714000.0,-5536000.0,boros
7699000.0,3786000.0,4444000.0,550000.0,8230000.0,-531000.0,boros
4031000.0,2239000.0,1998000.0,545000.0,4237000.0,-206000.0,boros
79842000.0,30974000.0,48177000.0,5270000.0,79151000.0,691000.0,boros
12348000.0,5846000.0,7133000.0,786000.0,12979000.0,-631000.0,boros
14347000.0,8112000.0,6058000.0,1959000.0,14170000.0,177000.0,normal
48262000.0,32300000.0,14947000.0,7452000.0,47247000.0,1015000.0,normal
39465000.0,21753000.0,13734000.0,6305000.0,35487000.0,3978000.0,normal
61469000.0,39563000.0,21617000.0,6458000.0,61180000.0,289000.0,normal
19555000.0,6811000.0,12697000.0,1051000.0,19508000.0,47000.0,boros
75665000.0,32162000.0,48801000.0,3191000.0,80963000.0,-5298000.0,boros
19902000.0,10196000.0,11170000.0,1926000.0,21366000.0,-1464000.0,boros
42041000.0,23915000.0,15284000.0,5067000.0,39199000.0,2842000.0,normal
3985000.0,1864000.0,2024000.0,303000.0,3888000.0,97000.0,boros
87795000.0,45400000.0,43654000.0,7953000.0,89054000.0,-1259000.0,boros
26930000.0,16662000.0,8815000.0,5007000.0,25477000.0,1453000.0,normal
48519000.0,34420000.0,10090000.0,9726000.0,44510000.0,4009000.0,hemat
39140000.0,15729000.0,29981000.0,3016000.0,45710000.0,-6570000.0,boros
36066000.0,22203000.0,11950000.0,6974000.0,34153000.0,1913000.0,normal
17348000.0,9456000.0,7307000.0,2864000.0,16763000.0,585000.0,normal
57349000.0,38518000.0,12173000.0,12257000.0,50691000.0,6658000.0,hemat
50232000.0,30707000.0,13224000.0,12655000.0,43931000.0,6301000.0,hemat
39629000.0,18999000.0,23964000.0,2227000.0,42963000.0,-3334000.0,boros
50818000.0,25415000.0,27875000.0,2290000.0,53290000.0,-2472000.0,boros
60783000.0,38213000.0,13011000.0,14448000.0,51224000.0,9559000.0,hemat
74672000.0,48485000.0,25800000.0,12094000.0,74285000.0,387000.0,normal
22433000.0,11923000.0,9103000.0,3499000.0,21026000.0,1407000.0,normal
70060000.0,42944000.0,25129000.0,9287000.0,68073000.0,1987000.0,normal
68754000.0,46650000.0,19166000.0,16276000.0,65816000.0,2938000.0,hemat
67727000.0,42322000.0,16840000.0,15345000.0,59162000.0,8565000.0,hemat
74429000.0,45110000.0,17318000.0,19862000.0,62428000.0,12001000.0,hemat
52973000.0,25845000.0,21401000.0,11153000.0,47246000.0,5727000.0,hemat
3554000.0,1436000.0,2360000.0,356000.0,3796000.0,-242000.0,boros
59051000.0,45301000.0,8792000.0,15826000.0,54093000.0,4958000.0,hemat
81933000.0,38736000.0,41877000.0,6154000.0,80613000.0,1320000.0,boros
24113000.0,10708000.0,14362000.0,2714000.0,25070000.0,-957000.0,boros
67552000.0,41489000.0,19209000.0,14694000.0,60698000.0,6854000.0,hemat
11718000.0,5217000.0,6747000.0,1016000.0,11964000.0,-246000.0,boros
60266000.0,23919000.0,36984000.0,4479000.0,60903000.0,-637000.0,boros
7190000.0,3082000.0,4168000.0,380000.0,7250000.0,-60000.0,boros
51618000.0,28027000.0,14503000.0,12875000.0,42530000.0,9088000.0,hemat
76398000.0,43400000.0,33368000.0,11379000.0,76768000.0,-370000.0,normal
36321000.0,23412000.0,6913000.0,9082000.0,30325000.0,5996000.0,hemat
18495000.0,9739000.0,9268000.0,1310000.0,19007000.0,-512000.0,boros
61010000.0,38851000.0,16904000.0,12789000.0,55755000.0,5255000.0,hemat
77168000.0,45173000.0,22184000.0,17395000.0,67357000.0,9811000.0,hemat
29426000.0,14734000.0,15008000.0,1951000.0,29742000.0,-316000.0,boros
53507000.0,27622000.0,23854000.0,6713000.0,51476000.0,2031000.0,normal
62110000.0,27147000.0,34561000.0,5078000.0,61708000.0,402000.0,boros
34019000.0,22715000.0,9758000.0,7552000.0,32473000.0,1546000.0,hemat
7830000.0,4798000.0,2424000.0,1371000.0,7222000.0,608000.0,normal
78420000.0,43649000.0,24275000.0,15206000.0,67924000.0,10496000.0,hemat
75985000.0,34274000.0,45002000.0,4194000.0,79276000.0,-3291000.0,boros
10252000.0,6529000.0,2969000.0,2532000.0,9498000.0,754000.0,hemat
54692000.0,32846000.0,13365000.0,13294000.0,46211000.0,8481000.0,hemat
67112000.0,41858000.0,16935000.0,15114000.0,58793000.0,8319000.0,hemat
9985000.0,6746000.0,1648000.0,2688000.0,8394000.0,1591000.0,hemat
80617000.0,47397000.0,26220000.0,11305000.0,73617000.0,7000000.0,normal
32330000.0,18334000.0,16430000.0,1862000.0,34764000.0,-2434000.0,boros
54079000.0,30397000.0,18827000.0,10453000.0,49224000.0,4855000.0,hemat
34263000.0,21824000.0,9209000.0,7755000.0,31033000.0,3230000.0,hemat
48971000.0,27199000.0,18915000.0,7698000.0,46114000.0,2857000.0,normal
60944000.0,25066000.0,34230000.0,7061000.0,59296000.0,1648000.0,boros
63445000.0,35973000.0,23956000.0,11484000.0,59929000.0,3516000.0,normal
37025000.0,16917000.0,22548000.0,2097000.0,39465000.0,-2440000.0,boros
11765000.0,7446000.0,3548000.0,1848000.0,10994000.0,771000.0,normal
32008000.0,20264000.0,10969000.0,4328000.0,31233000.0,775000.0,normal
77287000.0,46448000.0,17966000.0,18724000.0,64414000.0,12873000.0,hemat
51798000.0,23546000.0,31591000.0,4730000.0,55137000.0,-3339000.0,boros
42503000.0,23427000.0,15101000.0,7059000.0,38528000.0,3975000.0,normal
60942000.0,28463000.0,34467000.0,4322000.0,62930000.0,-1988000.0,boros
73241000.0,33724000.0,43961000.0,5003000.0,77685000.0,-4444000.0,boros
79317000.0,54242000.0,18808000.0,15670000.0,73050000.0,6267000.0,hemat
67126000.0,41025000.0,17225000.0,14364000.0,58250000.0,8876000.0,hemat
9877000.0,6332000.0,3373000.0,1242000.0,9705000.0,172000.0,normal
22457000.0,14038000.0,5228000.0,4585000.0,19266000.0,3191000.0,hemat
89306000.0,61116000.0,15638000.0,19840000.0,76754000.0,12552000.0,hemat
64251000.0,42056000.0,14426000.0,16157000.0,56482000.0,7769000.0,hemat
73457000.0,31496000.0,52219000.0,5857000.0,83715000.0,-10258000.0,boros
47599000.0,31360000.0,12420000.0,10142000.0,43780000.0,3819000.0,hemat
11090000.0,6690000.0,3041000.0,2075000.0,9731000.0,1359000.0,normal
14617000.0,9672000.0,4466000.0,1748000.0,14138000.0,479000.0,normal
89187000.0,34876000.0,55592000.0,5189000.0,90468000.0,-1281000.0,boros
33321000.0,16291000.0,13322000.0,5928000.0,29613000.0,3708000.0,normal
34824000.0,15807000.0,21863000.0,2515000.0,37670000.0,-2846000.0,boros
88888000.0,45294000.0,45376000.0,6782000.0,90670000.0,-1782000.0,boros
43059000.0,24932000.0,20958000.0,2724000.0,45890000.0,-2831000.0,boros
3093000.0,1786000.0,927000.0,656000.0,2713000.0,380000.0,hemat
51792000.0,29342000.0,12275000.0,13834000.0,41617000.0,10175000.0,hemat
65416000.0,27622000.0,40072000.0,5511000.0,67694000.0,-2278000.0,boros
49867000.0,30746000.0,12227000.0,12027000.0,42973000.0,6894000.0,hemat
61349000.0,40515000.0,14918000.0,9916000.0,55433000.0,5916000.0,hemat
49051000.0,30070000.0,13725000.0,8051000.0,43795000.0,5256000.0,hemat
22804000.0,11699000.0,10729000.0,1601000.0,22428000.0,376000.0,boros
8885000.0,6163000.0,2257000.0,2236000.0,8420000.0,465000.0,hemat
3119000.0,2223000.0,554000.0,727000.0,2777000.0,342000.0,hemat
58803000.0,38706000.0,18725000.0,11928000.0,57431000.0,1372000.0,hemat
37468000.0,21960000.0,13202000.0,4507000.0,35162000.0,2306000.0,normal
47544000.0,30978000.0,13940000.0,7441000.0,44918000.0,2626000.0,normal
11597000.0,7246000.0,3777000.0,2426000.0,11023000.0,574000.0,normal
50108000.0,28445000.0,21542000.0,6386000.0,49987000.0,121000.0,normal
22846000.0,11847000.0,12540000.0,2019000.0,24387000.0,-1541000.0,boros
78463000.0,32143000.0,43323000.0,6212000.0,75466000.0,2997000.0,boros
56407000.0,33408000.0,14750000.0,12357000.0,48158000.0,8249000.0,hemat
7290000.0,5228000.0,1464000.0,1396000.0,6692000.0,598000.0,hemat
21377000.0,10550000.0,10590000.0,1770000.0,21140000.0,237000.0,boros
22090000.0,12724000.0,7580000.0,4898000.0,20304000.0,1786000.0,hemat
69105000.0,34147000.0,39778000.0,6922000.0,73925000.0,-4820000.0,boros
45487000.0,26106000.0,17094000.0,7010000.0,43200000.0,2287000.0,normal
58705000.0,35851000.0,14670000.0,14695000.0,50521000.0,8184000.0,hemat
43198000.0,29603000.0,9967000.0,10066000.0,39570000.0,3628000.0,hemat
39339000.0,24040000.0,11434000.0,6182000.0,35474000.0,3865000.0,hemat
76156000.0,35579000.0,41370000.0,5403000.0,76949000.0,-793000.0,boros
76835000.0,47100000.0,18686000.0,17031000.0,65786000.0,11049000.0,hemat
76996000.0,23578000.0,53267000.0,7585000.0,76845000.0,151000.0,boros
82795000.0,45932000.0,22046000.0,27906000.0,67978000.0,14817000.0,hemat
31992000.0,17746000.0,9132000.0,7572000.0,26878000.0,5114000.0,hemat
68125000.0,43205000.0,14623000.0,13841000.0,57828000.0,10297000.0,hemat
29906000.0,15132000.0,18535000.0,1509000.0,33667000.0,-3761000.0,boros
76502000.0,50578000.0,18469000.0,20223000.0,69047000.0,7455000.0,hemat
47609000.0,22704000.0,28210000.0,3056000.0,50914000.0,-3305000.0,boros
36189000.0,16425000.0,20318000.0,1748000.0,36743000.0,-554000.0,boros
2353000.0,1446000.0,516000.0,792000.0,1962000.0,391000.0,hemat
63484000.0,38529000.0,20124000.0,9843000.0,58653000.0,4831000.0,normal
43385000.0,29959000.0,8231000.0,8510000.0,38190000.0,5195000.0,hemat
10358000.0,6080000.0,3919000.0,1270000.0,9999000.0,359000.0,normal
35494000.0,15363000.0,20513000.0,3453000.0,35876000.0,-382000.0,boros
49215000.0,27463000.0,13380000.0,11484000.0,40843000.0,8372000.0,hemat
32577000.0,18643000.0,11178000.0,4455000.0,29821000.0,2756000.0,normal
68095000.0,32600000.0,39395000.0,5947000.0,71995000.0,-3900000.0,boros
66518000.0,38351000.0,22462000.0,13282000.0,60813000.0,5705000.0,hemat
12704000.0,7032000.0,4350000.0,1932000.0,11382000.0,1322000.0,normal
48875000.0,29094000.0,16924000.0,6393000.0,46018000.0,2857000.0,normal
40153000.0,23555000.0,15385000.0,7976000.0,38940000.0,1213000.0,normal
71486000.0,48783000.0,13975000.0,12931000.0,62758000.0,8728000.0,hemat
46320000.0,27210000.0,9635000.0,12720000.0,36845000.0,9475000.0,hemat
29944000.0,17551000.0,8360000.0,7178000.0,25911000.0,4033000.0,hemat
40341000.0,19625000.0,23329000.0,4770000.0,42954000.0,-2613000.0,boros
42329000.0,22264000.0,14676000.0,11865000.0,36940000.0,5389000.0,hemat
18494000.0,12924000.0,3529000.0,3411000.0,16453000.0,2041000.0,hemat
33963000.0,22239000.0,8309000.0,6419000.0,30548000.0,3415000.0,hemat
38751000.0,20476000.0,16556000.0,5117000.0,37032000.0,1719000.0,normal
6602000.0,4790000.0,1276000.0,1331000.0,6066000.0,536000.0,hemat
56575000.0,34984000.0,16032000.0,12351000.0,51016000.0,5559000.0,hemat
20350000.0,7884000.0,13584000.0,1091000.0,21468000.0,-1118000.0,boros
30129000.0,19157000.0,11535000.0,4620000.0,30692000.0,-563000.0,normal
17596000.0,11585000.0,4352000.0,3648000.0,15937000.0,1659000.0,hemat
66380000.0,30949000.0,38149000.0,5312000.0,69098000.0,-2718000.0,boros
48085000.0,32235000.0,14763000.0,9068000.0,46998000.0,1087000.0,hemat
19398000.0,11294000.0,6069000.0,4190000.0,17363000.0,2035000.0,hemat
20167000.0,11595000.0,6715000.0,3019000.0,18310000.0,1857000.0,normal
21273000.0,9684000.0,12498000.0,2100000.0,22182000.0,-909000.0,boros
84570000.0,43198000.0,44047000.0,8200000.0,87245000.0,-2675000.0,boros
43511000.0,28502000.0,11031000.0,8693000.0,39533000.0,3978000.0,hemat
85976000.0,38655000.0,49333000.0,4860000.0,87988000.0,-2012000.0,boros
84010000.0,51160000.0,26222000.0,21177000.0,77382000.0,6628000.0,hemat
47381000.0,26791000.0,16934000.0,8508000.0,43725000.0,3656000.0,normal
9291000.0,4589000.0,5067000.0,681000.0,9656000.0,-365000.0,boros
72059000.0,35912000.0,40761000.0,4388000.0,76673000.0,-4614000.0,boros
56281000.0,28921000.0,23061000.0,9592000.0,51982000.0,4299000.0,normal
8485000.0,5200000.0,2214000.0,1776000.0,7414000.0,1071000.0,hemat
46946000.0,30000000.0,11417000.0,8249000.0,41417000.0,5529000.0,normal
59721000.0,41872000.0,17913000.0,7403000.0,59785000.0,-64000.0,normal
39003000.0,22347000.0,16396000.0,6664000.0,38743000.0,260000.0,normal
